2.850000E-01	1.103000E+03	2.457600E+00	2.228100E-03	1.298200E-03	9.768800E+01	7.734300E+03	1.662200E+00	1.246600E+02	5.514300E+02	5.844400E+03	1.163100E+02	1.328600E+02	1.942700E-01	4.956023E+05	1.401607E+04	9.628498E+05
2.900000E-01	1.044200E+03	2.326700E+00	2.228300E-03	1.297200E-03	9.171100E+01	7.318200E+03	1.489400E+00	1.129400E+02	4.945800E+02	5.241500E+03	1.163700E+02	1.329300E+02	1.944100E-01	4.957753E+05	1.403793E+04	9.639924E+05
2.950000E-01	9.884800E+02	2.202800E+00	2.228500E-03	1.296300E-03	8.613300E+01	6.924500E+03	1.334400E+00	1.022700E+02	4.435300E+02	4.700200E+03	1.164300E+02	1.330000E+02	1.945300E-01	4.959304E+05	1.405773E+04	9.650173E+05
3.000000E-01	9.357200E+02	2.085400E+00	2.228600E-03	1.295400E-03	8.092100E+01	6.552000E+03	1.195400E+00	9.256900E+01	3.977000E+02	4.214300E+03	1.164800E+02	1.330600E+02	1.946400E-01	4.960693E+05	1.407565E+04	9.659365E+05
3.050000E-01	8.857600E+02	1.974200E+00	2.228800E-03	1.294700E-03	7.604900E+01	6.199600E+03	1.070900E+00	8.375700E+01	3.565700E+02	3.778200E+03	1.165200E+02	1.331100E+02	1.947400E-01	4.961938E+05	1.409187E+04	9.667608E+05
3.100000E-01	8.384600E+02	1.868900E+00	2.229000E-03	1.294100E-03	7.149100E+01	5.866200E+03	9.592700E-01	7.575700E+01	3.196600E+02	3.386900E+03	1.165600E+02	1.331600E+02	1.948200E-01	4.963054E+05	1.410655E+04	9.674999E+05
3.150000E-01	7.936700E+02	1.769200E+00	2.229100E-03	1.293500E-03	6.722500E+01	5.550800E+03	8.592500E-01	6.849700E+01	2.865500E+02	3.035900E+03	1.166000E+02	1.332000E+02	1.949000E-01	4.964053E+05	1.411982E+04	9.681625E+05
3.200000E-01	7.512700E+02	1.674800E+00	2.229300E-03	1.293000E-03	6.322900E+01	5.252300E+03	7.696400E-01	6.191300E+01	2.568500E+02	2.721000E+03	1.166300E+02	1.332300E+02	1.949600E-01	4.964949E+05	1.413182E+04	9.687565E+05
3.250000E-01	7.111300E+02	1.585400E+00	2.229400E-03	1.292500E-03	5.948500E+01	4.970000E+03	6.893600E-01	5.594400E+01	2.302200E+02	2.438700E+03	1.166600E+02	1.332700E+02	1.950200E-01	4.965752E+05	1.414266E+04	9.692890E+05
3.300000E-01	6.731200E+02	1.500800E+00	2.229600E-03	1.292100E-03	5.597500E+01	4.702900E+03	6.174300E-01	5.053600E+01	2.063300E+02	2.185600E+03	1.166900E+02	1.333000E+02	1.950700E-01	4.966471E+05	1.415246E+04	9.697663E+05
