7.400000E-02	1.744100E-03	-1.500900E+03	-6.926500E+04	9.942200E+01	3.272700E+03	3.191600E+04	3.636200E+05	9.768200E+01	9.809100E+01	1.423600E-01	5.175991E+03	6.914377E+05
7.500000E-02	1.714800E-03	-1.367300E+03	-6.853500E+04	9.898600E+01	3.291900E+03	3.177300E+04	3.624100E+05	9.854600E+01	9.895100E+01	1.449200E-01	5.296780E+03	7.062388E+05
7.600000E-02	1.686700E-03	-1.324400E+03	-6.777700E+04	9.841000E+01	3.307400E+03	3.160700E+04	3.609900E+05	9.940000E+01	9.980100E+01	1.475000E-01	5.418207E+03	7.209873E+05
7.700000E-02	1.659900E-03	-1.592900E+03	-6.721100E+04	9.836700E+01	3.333800E+03	3.140100E+04	3.601200E+05	1.002400E+02	1.006400E+02	1.503800E-01	5.540405E+03	7.356904E+05
7.800000E-02	1.634200E-03	-1.679700E+03	-6.674000E+04	9.853400E+01	3.362400E+03	3.116100E+04	3.586700E+05	1.010700E+02	1.014700E+02	1.531300E-01	5.663615E+03	7.503475E+05
7.900000E-02	1.609800E-03	-1.502400E+03	-6.606100E+04	9.798200E+01	3.372400E+03	3.090700E+04	3.563000E+05	1.018900E+02	1.022800E+02	1.556000E-01	5.787535E+03	7.649281E+05
8.000000E-02	1.586500E-03	-1.351300E+03	-6.529900E+04	9.712600E+01	3.374100E+03	3.064000E+04	3.536700E+05	1.026900E+02	1.030800E+02	1.580500E-01	5.911671E+03	7.794079E+05
8.100000E-02	1.564100E-03	-1.249700E+03	-6.451500E+04	9.615200E+01	3.371200E+03	3.035600E+04	3.508000E+05	1.034800E+02	1.038700E+02	1.604700E-01	6.035785E+03	7.937764E+05
8.200000E-02	1.542700E-03	-1.182700E+03	-6.373700E+04	9.514000E+01	3.365200E+03	3.005400E+04	3.477000E+05	1.042600E+02	1.046400E+02	1.628700E-01	6.159734E+03	8.080240E+05
8.300000E-02	1.522200E-03	-1.139400E+03	-6.297300E+04	9.411900E+01	3.356800E+03	2.973500E+04	3.443900E+05	1.050300E+02	1.054100E+02	1.652400E-01	6.283419E+03	8.221417E+05
8.400000E-02	1.502400E-03	-1.111700E+03	-6.222100E+04	9.309000E+01	3.346700E+03	2.940000E+04	3.409100E+05	1.057900E+02	1.061600E+02	1.675900E-01	6.406764E+03	8.361218E+05
8.500000E-02	1.483500E-03	-1.123600E+03	-6.150300E+04	9.212100E+01	3.336300E+03	2.904800E+04	3.373400E+05	1.065400E+02	1.069100E+02	1.699600E-01	6.529731E+03	8.499590E+05
8.600000E-02	1.465300E-03	-1.325800E+03	-6.095000E+04	9.161700E+01	3.335800E+03	2.866400E+04	3.341500E+05	1.072700E+02	1.076400E+02	1.725800E-01	6.652497E+03	8.636593E+05
